id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
1715,Álvaro Negredo,25,1145,5,6.7534,2,3.065,39,13,0,0,F S,Valencia,5,6.7534,9.302,2.1842,2015
2133,Adrián,32,2234,5,4.7451,0,0.8875,45,15,6,0,M S,Eibar,5,4.7451,6.902,2.3695,2015
2200,Álvaro Vázquez,34,1994,5,9.9622,4,2.5783,49,22,6,0,F S,Getafe,4,9.2189,12.9249,3.0091,2015
2216,Jony,36,2878,5,3.6012,7,7.1056,55,47,4,0,F M S,Sporting Gijon,5,2.8579,11.517,4.208,2015
2256,Jesé,28,819,5,3.343,6,3.7555,21,23,0,0,F S,Real Madrid,5,3.343,11.9439,5.9532,2015
2269,Koke,35,2976,5,4.6892,14,8.9799,42,77,4,0,F M S,Atletico Madrid,5,4.6892,18.3132,8.9673,2015
2275,Ángel Correa,26,938,5,3.59,4,2.635,31,15,7,0,F M S,Atletico Madrid,5,3.59,7.2753,3.252,2015
2302,Bruno,31,2590,5,3.8465,1,0.8643,25,16,5,1,M S,Villarreal,2,1.6167,10.0089,9.2896,2015
2311,Roberto Soldado,28,2264,5,5.8292,10,6.5965,40,29,12,0,F S,Villarreal,5,5.8292,15.0603,4.0679,2015
2319,Faycal Fajr,38,2839,5,2.5668,3,3.9699,46,58,3,0,F M S,Deportivo La Coruna,5,2.5668,9.9613,5.7543,2015
2359,Tana,27,2144,5,3.6347,4,2.7859,31,33,2,0,F M S,Las Palmas,5,3.6347,8.3416,4.3792,2015
2365,Sergio Araujo,30,1810,5,6.261,3,2.7175,61,18,4,0,F S,Las Palmas,5,6.261,10.4877,2.7408,2015
2416,Carlos Vela,35,2770,5,8.4775,4,6.0953,59,50,5,0,F M S,Real Sociedad,5,8.4775,15.681,3.0959,2015
2499,Sabin,22,1128,5,3.6464,0,1.6774,26,10,1,0,F M S,Athletic Club,5,3.6464,5.2521,1.1756,2015
1728,Fernando Llorente,23,1161,4,5.5831,3,2.2316,29,17,4,0,F S,Sevilla,4,5.5831,6.7038,0.8148,2015
2068,Yevhen Konoplyanka,32,1607,4,3.8698,4,6.7293,51,35,4,0,M S,Sevilla,3,3.1265,10.521,4.247,2015
2117,Marco Asensio,34,2840,4,6.5531,10,9.6362,61,67,3,0,F M S,Espanyol,4,6.5531,17.2441,5.5803,2015
2134,Saúl Berjón,29,1401,4,5.6786,4,3.7063,34,41,1,0,F M S,Eibar,1,2.7055,8.4779,4.0307,2015
2171,Manucho,28,914,4,5.4218,1,0.5405,25,10,3,0,F S,Rayo Vallecano,4,5.4218,5.2724,0.5074,2015
2253,Lucas Vázquez,25,1221,4,3.5628,6,4.3667,23,28,4,0,D F M S,Real Madrid,4,3.5628,11.4775,6.1345,2015
2266,Saúl Ñíguez,31,2331,4,2.3749,2,1.5784,45,19,1,0,D M S,Atletico Madrid,4,2.3749,8.4797,5.7775,2015
2272,Yannick Carrasco,29,1486,4,5.0497,1,2.889,54,21,5,0,F M S,Atletico Madrid,4,5.0497,9.373,4.4593,2015
2305,Adrián,16,785,4,3.1023,4,1.6236,8,15,1,0,F S,Villarreal,4,3.1023,5.8984,1.7622,2015
2308,Denis Suárez,33,2365,4,2.6746,4,6.7923,36,46,3,0,F M S,Villarreal,4,2.6746,9.3914,3.1758,2015
2343,Juanpi,29,1618,4,3.5346,1,3.3034,32,26,6,0,M S,Malaga,4,3.5346,8.4018,3.0746,2015
2384,Santi Mina,26,1590,4,4.2311,1,1.9545,25,10,2,0,F M S,Valencia,4,4.2311,6.9185,1.9938,2015
452,Takashi Inui,27,1629,3,2.7844,3,4.0511,35,23,1,0,F M S,Eibar,3,2.7844,8.9886,3.067,2015
2077,Jean-Sylvain Babin,25,2238,3,0.9229,0,0.0134,13,1,5,0,D,Granada,3,0.9229,2.2595,2.1875,2015
2106,Munir,15,825,3,4.0304,2,1.501,17,9,0,0,F M S,Barcelona,3,4.0304,8.1574,2.9456,2015
2112,Papakouly Diop,30,2493,3,1.6821,0,0.2955,22,3,13,1,M S,Espanyol,3,1.6821,5.6267,5.0504,2015
2131,Keko,29,2329,3,3.6474,3,4.5158,35,42,4,1,F M S,Eibar,3,3.6474,13.6997,6.5129,2015
2143,Germán Pezzella,25,2166,3,1.1357,1,1.3185,17,3,9,0,D S,Real Betis,3,1.1357,1.9195,1.5098,2015
2162,Roberto Trashorras,36,3119,3,3.3029,7,4.7603,31,80,10,0,M S,Rayo Vallecano,1,1.0734,11.2528,9.4971,2015
2164,Pablo Hernández,27,1922,3,3.2988,4,3.0574,36,29,3,0,M S,Rayo Vallecano,3,3.2988,10.3516,5.7359,2015
2168,Bebé,34,2246,3,2.8091,6,6.8029,80,32,3,0,M S,Rayo Vallecano,3,2.8091,10.9625,4.6628,2015
2184,Casadesús,23,935,3,1.4594,1,1.7956,12,12,4,0,F M S,Levante,3,1.4594,3.2304,1.183,2015
2207,Emiliano Velázquez,11,976,3,1.0603,1,0.149,8,3,7,0,D,Getafe,3,1.0603,0.5677,0.3266,2015
2215,Alen Halilovic,36,2349,3,4.7127,5,2.6539,58,27,6,0,F M S,Sporting Gijon,3,4.7127,9.2476,3.0615,2015
2233,Xabi Prieto,36,2376,3,2.4465,3,5.0086,18,37,3,0,F M S,Real Sociedad,2,1.7032,8.6636,5.3753,2015
2255,Isco,31,1831,3,3.9379,7,6.5317,40,43,2,1,F M S,Real Madrid,3,3.9379,20.1451,14.8188,2015
2304,Leo Baptistao,26,1254,3,4.6658,1,0.6378,32,7,1,0,F S,Villarreal,3,4.6658,7.3377,2.2715,2015
2318,Fede Cartabia,26,1359,3,1.9883,3,2.3904,51,23,3,0,F M S,Deportivo La Coruna,3,1.9883,5.9683,3.4383,2015
2353,Pedro Bigas,27,2353,3,1.5085,0,0.3815,15,6,5,0,D S,Las Palmas,3,1.5085,3.8149,3.2236,2015
2383,André Gomes,30,2384,3,2.8485,3,3.2923,42,27,10,0,F M S,Valencia,3,2.8485,10.6427,6.1096,2015
2405,Markel Susaeta,28,1925,3,1.9254,8,5.5537,26,42,3,0,M S,Athletic Club,3,1.9254,9.7372,3.9355,2015
2413,Steven N&#039;Zonzi,28,1845,3,1.9337,1,1.2008,19,12,2,1,M S,Sevilla,3,1.9337,5.6472,4.555,2015
2437,Gonzalo Escalante,34,2829,3,2.2855,1,1.2295,24,13,15,0,M S,Eibar,3,2.2855,5.5106,3.3081,2015
2466,Celso Borges,24,1908,3,2.9884,2,1.0977,20,24,3,1,M S,Deportivo La Coruna,3,2.9884,6.7598,3.2595,2015
2494,Denis Cheryshev,9,515,3,2.3687,1,1.1016,14,4,2,0,F M S,"Real Madrid,Valencia",3,2.3687,3.9393,0.548,2015
2498,Aymeric Laporte,26,2215,3,3.4346,1,1.4444,19,6,7,2,D S,Athletic Club,3,3.4346,4.4208,4.2627,2015
2573,Ángel Lafita,14,1024,3,1.9044,2,0.9703,28,9,5,0,M S,Getafe,3,1.9044,3.5313,0.832,2015
1209,Ciro Immobile,8,334,2,3.1541,0,0.0227,14,1,2,0,F S,Sevilla,2,3.1541,3.0678,0.1189,2015
1699,Shkodran Mustafi,30,2682,2,1.5377,0,1.196,22,4,14,0,D,Valencia,2,1.5377,4.892,4.3253,2015
2081,Isaac Cuenca,12,787,2,1.4517,2,0.7997,10,6,0,0,F M S,Granada,2,1.4517,3.2739,1.5029,2015
2084,Fran Rico,28,1446,2,1.1607,1,1.7687,16,38,6,0,M S,Granada,2,1.1607,3.1781,1.6498,2015
2092,Gerard Piqué,30,2595,2,3.1429,1,1.2324,13,6,12,0,D,Barcelona,2,3.1429,15.1515,13.4157,2015
2102,Arda Turan,18,810,2,2.2296,3,1.3431,11,8,5,0,M S,Barcelona,2,2.2296,7.9205,6.0576,2015
2109,Enzo Roco,33,2455,2,1.1255,0,0.0686,11,2,9,0,D S,Espanyol,2,1.1255,3.8225,3.7071,2015
2125,Ander Capa,36,3119,2,0.6341,5,3.2002,16,22,12,0,D S,Eibar,2,0.6341,9.9297,7.6294,2015
2144,Alfred N&#039;Diaye,34,3010,2,2.4619,0,0.3275,25,6,6,0,D M,Real Betis,2,2.4619,4.9874,3.2945,2015
2163,Diego Llorente,33,2878,2,0.9172,0,0.0355,14,2,11,1,D M,Rayo Vallecano,2,0.9172,3.9173,3.688,2015
2166,Adrián Embarba,28,1838,2,3.6183,5,4.0014,41,32,5,0,M S,Rayo Vallecano,2,3.6183,9.6378,2.6724,2015
2180,Verza,29,2127,2,2.103,3,2.7436,25,39,13,0,M S,Levante,1,1.3597,5.2628,3.6307,2015
2196,Álvaro Medrán,20,1487,2,1.3372,1,0.2689,31,9,7,0,M S,Getafe,2,1.3372,4.5612,3.3493,2015
2197,Pedro León,31,1855,2,3.804,4,2.6241,47,34,5,0,F M S,Getafe,2,3.0608,6.7279,2.7822,2015
2198,Moi Gómez,22,909,2,1.1552,3,1.1181,15,7,3,0,M S,Getafe,2,1.1552,3.2958,1.3308,2015
2211,Isma López,31,2501,2,1.8444,0,1.465,17,14,8,0,D S,Sporting Gijon,2,1.8444,6.2617,3.964,2015
2212,Sergio Álvarez,27,2192,2,0.3286,2,1.3911,5,15,7,1,M S,Sporting Gijon,2,0.3286,6.3545,4.707,2015
2214,Carlos Carmona,20,1227,2,1.8297,3,2.4757,14,26,4,0,M S,Sporting Gijon,2,1.8297,6.0094,2.3404,2015
2218,Guerrero,23,1093,2,3.4672,1,2.3103,22,11,2,0,F S,Sporting Gijon,2,3.4672,7.6586,2.0972,2015
2219,Álex Menéndez,21,1029,2,1.5346,1,2.1639,17,13,1,0,D M S,Sporting Gijon,2,1.5346,4.012,1.5618,2015
2235,Bruma,32,1446,2,3.9202,1,3.9505,46,24,0,0,F M S,Real Sociedad,2,3.9202,9.5697,3.767,2015
2236,Diego Reyes,27,2316,2,1.5348,0,0.296,11,7,3,1,D M S,Real Sociedad,2,1.5348,2.8963,2.5732,2015
2244,Danilo,24,2044,2,1.1022,5,2.2205,18,19,6,0,D S,Real Madrid,2,1.1022,12.9002,10.6597,2015
2246,Sergio Ramos,23,1946,2,1.0688,2,0.9732,19,7,7,2,D,Real Madrid,2,1.0688,8.6648,8.2268,2015
2250,Luka Modric,32,2631,2,1.7486,4,5.0437,35,61,5,0,M S,Real Madrid,2,1.7486,25.149,20.9387,2015
2257,Marcelo,30,2475,2,1.3266,3,4.8912,19,51,2,0,D S,Real Madrid,2,1.3266,18.9797,14.1851,2015
2284,Daniel Wass,36,2711,2,3.1821,5,4.5258,50,41,3,0,D F M S,Celta Vigo,2,3.1821,15.0214,10.2143,2015
2286,Pablo Hernández,33,2312,2,1.6102,4,1.385,28,14,14,1,M S,Celta Vigo,2,1.6102,11.6086,9.5529,2015
2288,Theo Bongonda,23,1198,2,2.5088,1,1.8387,18,10,5,0,F M S,Celta Vigo,2,2.5088,5.9539,2.6515,2015
2296,Mario,33,2873,2,1.2132,2,1.9413,33,11,8,0,D S,Villarreal,2,1.2132,5.9867,5.0291,2015
2300,Samu García,16,756,2,1.3787,1,2.1228,9,14,2,0,F M S,Villarreal,2,1.3787,2.8452,0.3581,2015
2301,Manu Trigueros,31,2119,2,1.1663,1,0.9497,28,16,5,0,M S,Villarreal,2,1.1663,8.0151,6.427,2015
2315,Alejandro Arribas,31,2743,2,1.0697,0,0.1573,12,3,9,1,D,Deportivo La Coruna,2,1.0697,4.1382,3.8886,2015
2317,Álex Bergantiños,22,1750,2,0.7692,1,1.824,15,21,3,0,M S,Deportivo La Coruna,2,0.7692,4.8587,3.0805,2015
2323,Oriol Riera,22,782,2,3.0867,0,0.2778,24,7,3,0,F S,Deportivo La Coruna,2,3.0867,4.8902,1.7843,2015
2328,Thomas Partey,13,410,2,2.5152,1,0.7707,9,7,3,0,M S,Atletico Madrid,2,2.5152,3.3961,1.7577,2015
2333,Raúl Albentosa,29,2555,2,2.1056,0,0.5024,17,10,11,0,D S,Malaga,2,2.1056,3.4193,2.69,2015
2336,Ignacio Camacho,23,2007,2,2.36,1,1.2132,23,13,7,1,M,Malaga,2,2.36,3.9211,2.4272,2015
2341,Roque Santa Cruz,17,408,2,1.4641,1,0.9346,5,7,0,0,F S,Malaga,2,1.4641,2.5878,0.9978,2015
2344,Christian Atsu,12,379,2,1.1017,0,0.8759,9,6,0,0,M S,Malaga,2,1.1017,1.8557,0.3322,2015
2352,David García,19,1609,2,0.955,1,0.4259,9,9,2,0,D S,Las Palmas,2,0.955,3.7274,3.3691,2015
2357,Nabil El Zhar,30,1725,2,1.5327,4,2.213,28,19,4,0,M S,Las Palmas,2,1.5327,5.5915,2.7009,2015
2381,Rodrigo,25,1356,2,4.6132,3,4.804,38,24,1,1,F M S,Valencia,2,4.6132,9.0563,3.3205,2015
2390,Víctor Camarasa,34,2117,2,2.2769,3,1.6891,28,19,4,0,M S,Levante,2,2.2769,5.5293,3.0352,2015
2395,San José,34,2692,2,2.5065,3,2.1543,25,15,6,1,D M S,Athletic Club,2,2.5065,7.2942,5.7378,2015
2401,Muniain,20,1021,2,3.3667,0,1.0343,22,17,3,0,M S,Athletic Club,2,3.3667,5.913,2.2088,2015
2409,Eraso,16,780,2,3.2292,1,1.2396,12,9,2,0,M S,Athletic Club,2,3.2292,4.9465,0.6526,2015
2425,Piti,16,750,2,1.8631,2,1.0126,17,16,4,0,F M S,"Granada,Rayo Vallecano",2,1.8631,3.7119,1.6766,2015
2448,Juan Vargas,20,1721,2,0.7141,2,1.808,17,25,5,1,D M,Real Betis,2,0.7141,3.1613,2.3955,2015
2453,Marc Bartra,13,486,2,1.2489,1,0.2511,5,2,0,0,D S,Barcelona,2,1.2489,6.3222,5.1664,2015
2471,Víctor Rodríguez,33,2310,2,3.4945,2,4.381,45,25,1,0,M S,Getafe,2,3.4945,10.8866,4.2161,2015
2487,Zé Castro,22,1719,2,0.4633,0,0.2554,10,8,6,1,D,Rayo Vallecano,2,0.4633,4.2072,4.045,2015
2511,Vitolo,28,2052,2,3.4999,4,4.3778,25,36,4,1,M S,Sevilla,2,3.4999,12.1991,6.8976,2015
2548,Jackson Martínez,15,656,2,2.108,3,2.0648,26,9,0,0,F S,Atletico Madrid,2,2.108,4.6878,1.2292,2015
1012,Ricky van Wolfswinkel,16,611,1,1.8091,2,1.4869,14,7,1,0,F S,Real Betis,1,1.8091,2.5422,1.0926,2015
1635,Thomas Vermaelen,10,505,1,0.5029,0,0.0,3,0,2,0,D S,Barcelona,1,0.5029,3.6902,3.6902,2015
1674,Sofiane Feghouli,21,1253,1,2.818,1,3.0191,22,26,4,0,F M S,Valencia,1,2.818,6.7321,2.5379,2015
1716,Bernardo,16,1336,1,0.967,0,0.7161,13,5,5,1,D,Sporting Gijon,1,0.967,1.3453,0.899,2015
1969,Joan Verdú,13,903,1,0.9937,1,1.8989,9,20,0,0,M S,Levante,1,0.9937,3.9394,2.7861,2015
2064,Sergio Escudero,15,1170,1,0.7417,1,1.6677,12,14,2,0,D M S,Sevilla,1,0.7417,3.8577,2.2601,2015
2067,Juan Muñoz,8,298,1,0.9103,0,0.0,6,0,0,0,F M S,Sevilla,1,0.9103,1.0011,0.0909,2015
2069,Daniel Carriço,14,1046,1,1.4353,1,0.0765,7,2,4,0,D M S,Sevilla,1,1.4353,3.6688,3.0517,2015
2071,Diego González,2,106,1,0.1139,0,0.0,2,0,0,0,D S,Sevilla,1,0.1139,0.0,0.0,2015
2073,Coke,21,1743,1,2.659,1,1.4804,31,10,3,0,D M S,Sevilla,1,2.659,4.4636,2.8965,2015
2078,Ricardo Costa,14,1251,1,0.7841,0,0.8051,9,3,7,0,D,Granada,1,0.7841,0.4106,0.3981,2015
2088,Edgar Méndez,15,734,1,0.8555,0,0.7393,11,6,4,0,D F M S,Granada,1,0.8555,1.9521,0.9499,2015
2096,Andrés Iniesta,28,2248,1,2.1585,2,4.4533,23,32,2,0,M S,Barcelona,1,2.1585,23.6762,19.1262,2015
2100,Rafinha,6,283,1,0.5812,0,0.8075,2,6,0,0,F M S,Barcelona,1,0.5812,1.6373,0.9586,2015
2111,Víctor Álvarez,27,1976,1,1.7268,2,2.3618,13,17,6,0,D M S,Espanyol,1,1.7268,4.6918,2.392,2015
2113,Víctor Sánchez,29,2321,1,2.7405,6,4.1132,24,24,11,2,M S,Espanyol,1,2.7405,11.4521,5.7082,2015
2121,Salva Sevilla,15,523,1,1.3231,0,1.1138,7,13,3,0,M S,Espanyol,1,1.3231,2.256,1.0608,2015
2122,Joan Jordán,9,622,1,0.3852,0,0.4911,9,9,3,0,M S,Espanyol,1,0.3852,1.2896,1.0383,2015
2142,Álvaro Cejudo,30,1878,1,1.3778,2,1.9049,36,26,10,0,D M S,Real Betis,1,1.3778,4.5727,2.6241,2015
2145,Petros,30,2328,1,0.7902,1,2.4434,9,15,7,1,M S,Real Betis,1,0.7902,7.4805,6.1497,2015
2147,Charly Musonda,16,1227,1,0.891,1,1.1187,14,12,2,0,M S,Real Betis,1,0.891,5.2015,3.8646,2015
2148,Joaquín,30,1961,1,2.7061,5,4.5314,27,50,3,0,M S,Real Betis,1,2.7061,7.0814,3.8239,2015
2155,Jorge Molina,23,914,1,2.2004,1,1.6287,14,10,4,0,F S,Real Betis,1,2.2004,3.6246,1.2455,2015
2159,Tito,29,2487,1,0.586,3,2.919,12,15,4,2,D,Rayo Vallecano,1,0.586,5.8929,5.3204,2015
2160,Antonio Amaya,17,1032,1,0.1001,0,0.0579,3,1,4,1,D S,Rayo Vallecano,1,0.1001,1.196,1.1382,2015
2176,Carl Medjani,14,1260,1,0.991,0,0.5549,5,3,1,0,D,Levante,1,0.991,0.9457,0.8396,2015
2179,Simao Mate,30,2181,1,0.7716,0,0.4954,10,3,10,2,D M S,Levante,1,0.7716,2.8655,2.3048,2015
2182,Jefferson Lerma,33,2687,1,1.4288,2,1.8976,35,28,11,0,D M S,Levante,1,1.4288,4.9303,2.7352,2015
2183,Rubén García,22,1004,1,0.5496,0,1.4425,15,21,5,0,F M S,Levante,1,0.5496,2.3756,1.1957,2015
2189,Pedro López,17,1295,1,0.228,0,0.1346,6,4,8,0,D S,Levante,1,0.228,2.5633,2.2567,2015
2191,Vigaray,14,1195,1,0.2188,0,0.2494,4,7,5,1,D,Getafe,1,0.2188,1.2385,0.8606,2015
2193,Cala,22,1910,1,1.0921,1,0.4195,6,5,10,1,D S,Getafe,1,1.0921,5.223,5.0914,2015
2203,Emiliano Buendía,17,730,1,1.0404,0,0.2507,13,5,5,1,D F M S,Getafe,1,1.0404,3.0461,1.8743,2015
2213,Nacho Cases,24,1967,1,0.9063,0,0.7416,21,9,10,2,M S,Sporting Gijon,1,0.9063,5.318,3.8947,2015
2228,Aritz Elustondo,31,2603,1,1.6163,0,0.7115,16,10,8,0,D S,Real Sociedad,1,1.6163,6.4566,5.8962,2015
2230,David Zurutuza,16,1134,1,2.093,3,1.4285,18,14,1,0,F M S,Real Sociedad,1,2.093,5.2227,3.5367,2015
2231,Markel Bergara,20,1355,1,0.7436,0,0.5287,12,5,6,1,M S,Real Sociedad,1,0.7436,1.9924,1.2806,2015
2232,Asier Illarramendi,33,2848,1,0.8995,1,2.4003,22,29,15,0,M S,Real Sociedad,1,0.8995,6.4854,5.2853,2015
2238,Jon Bautista,4,118,1,0.6038,0,0.0415,4,2,2,0,F S,Real Sociedad,1,0.6038,0.5227,0.0308,2015
2248,Casemiro,23,1526,1,1.1595,3,1.167,20,7,7,0,M S,Real Madrid,1,1.1595,10.446,9.1659,2015
2258,Pepe,21,1887,1,0.9354,1,1.3272,12,7,5,0,D,Real Madrid,1,0.9354,12.0463,11.934,2015
2262,Juanfran,35,3032,1,0.9322,1,2.3732,7,29,6,0,D S,Atletico Madrid,1,0.9322,7.1811,5.0597,2015
2264,Diego Godín,31,2650,1,2.5155,1,1.3033,25,7,5,1,D,Atletico Madrid,1,2.5155,6.1694,5.6501,2015
2265,Filipe Luis,32,2833,1,0.6239,4,1.9452,8,28,11,1,D,Atletico Madrid,1,0.6239,13.2002,11.7882,2015
2267,Augusto Fernández,28,2214,1,0.9661,1,0.2597,13,7,11,0,M S,"Atletico Madrid,Celta Vigo",1,0.9661,7.0484,6.8752,2015
2268,Gabi,35,2885,1,0.4731,3,2.4191,17,27,11,1,M S,Atletico Madrid,1,0.4731,11.5325,10.6667,2015
2273,Tiago,14,1050,1,0.434,2,0.6937,7,7,4,0,M S,Atletico Madrid,1,0.434,7.1838,6.2928,2015
2274,Luciano Vietto,19,984,1,3.3161,3,2.7444,25,14,3,0,F S,Atletico Madrid,1,3.3161,7.4206,2.4983,2015
2278,Giménez,27,2430,1,1.3755,1,1.4807,12,8,8,0,D,Atletico Madrid,1,1.3755,3.8833,3.6922,2015
2280,Jonny,36,2963,1,0.7503,4,2.7349,14,22,8,2,D S,Celta Vigo,1,0.7503,10.2845,9.2902,2015
2281,Hugo Mallo,34,2948,1,0.381,4,2.1675,7,17,9,0,D S,Celta Vigo,1,0.381,6.9061,5.5698,2015
2303,Samu Castillejo,28,1695,1,1.8153,1,1.1635,24,22,4,0,F M S,Villarreal,1,1.8153,4.4942,2.3018,2015
2316,Juanfran,35,2688,1,0.4952,2,1.1786,19,20,4,0,D M S,Deportivo La Coruna,1,0.4952,8.1952,7.4923,2015
2335,Pablo Fornals,27,1276,1,1.4436,0,0.4826,22,13,1,0,M S,Malaga,1,1.4436,5.1113,3.6523,2015
2342,Gonzalo Castro,24,1406,1,0.9706,4,3.8013,21,34,1,0,M S,"Malaga,Real Sociedad",1,0.9706,8.4032,5.4148,2015
2345,Duda,26,1059,1,2.1537,1,3.905,23,41,4,0,M S,Malaga,1,1.4104,4.4324,2.0929,2015
2347,Federico Ricca,8,640,1,0.5749,1,0.7133,2,5,3,0,D S,Malaga,1,0.5749,1.5871,1.0081,2015
2356,Roque Mesa,34,2847,1,1.4041,2,1.4376,34,16,12,0,M,Las Palmas,1,1.4041,8.0392,5.5426,2015
2362,Mubarak Wakaso,20,898,1,0.4763,0,0.6433,19,8,11,0,M S,Las Palmas,1,0.4763,2.6873,2.211,2015
2363,Vicente Gómez,21,1459,1,0.2864,1,0.6065,7,7,3,0,M S,Las Palmas,1,0.2864,3.3648,2.6991,2015
2364,David Simón,27,2264,1,1.2768,2,1.7105,12,19,7,0,D S,Las Palmas,1,1.2768,5.6575,4.0547,2015
2369,Toni Kroos,32,2746,1,0.6836,10,4.7944,20,57,3,0,M,Real Madrid,1,0.6836,23.7689,21.9194,2015
2379,João Cancelo,28,2118,1,1.3049,4,2.8526,9,16,5,1,D F M S,Valencia,1,1.3049,8.0304,5.1816,2015
2388,Zouhair Feddal,28,2520,1,1.3948,1,1.3579,13,5,9,1,D,Levante,1,1.3948,3.5526,3.5333,2015
2397,Beñat,36,2900,1,1.2985,5,4.6634,29,63,8,0,M S,Athletic Club,1,1.2985,10.4981,9.4735,2015
2403,Íñigo Lekue,20,1159,1,0.5573,0,0.685,11,12,2,0,D M S,Athletic Club,1,0.5573,2.5664,1.6581,2015
2404,Elustondo,11,457,1,0.1835,0,0.0275,3,2,1,0,D M S,Athletic Club,1,0.1835,0.631,0.4616,2015
2406,Mikel Rico,17,696,1,0.4801,1,0.7872,12,5,2,1,M S,Athletic Club,1,0.4801,3.0024,1.8125,2015
2429,Hernán,18,928,1,0.3646,0,0.044,9,2,4,0,D M S,Las Palmas,1,0.3646,2.7048,2.6344,2015
2431,Abraham,20,1104,1,2.7366,1,1.8894,15,15,1,0,M S,Espanyol,1,2.7366,6.0458,2.8011,2015
2432,Burgui,26,969,1,2.8177,3,3.5344,30,17,0,0,F M S,Espanyol,1,2.0744,5.5704,1.5574,2015
2435,Óscar Duarte,14,1196,1,1.6948,0,0.0206,8,1,5,0,D M S,Espanyol,1,1.6948,1.2342,1.2136,2015
2441,Reyes,24,1187,1,1.8743,1,3.7768,21,32,6,0,M S,Sevilla,1,1.8743,7.511,3.7773,2015
2443,Michael Krohn-Dehli,27,1656,1,2.6423,3,3.882,25,35,3,0,M S,Sevilla,1,2.6423,13.1338,8.6103,2015
2445,Heiko Westermann,20,1632,1,1.5897,0,0.0703,15,2,3,2,D,Real Betis,1,1.5897,2.0977,1.6199,2015
2452,De Marcos,34,2886,1,0.7175,3,1.7735,13,24,6,0,D M S,Athletic Club,1,0.7175,7.6227,6.1952,2015
2484,Iñigo Martínez,30,2700,1,1.1123,0,0.4006,16,3,7,0,D,Real Sociedad,1,1.1123,4.0058,3.945,2015
2488,Raúl Baena,24,1838,1,1.4071,1,0.6569,10,11,10,1,M S,Rayo Vallecano,1,1.4071,2.39,0.9886,2015
2495,Mateo Musacchio,13,1008,1,0.6016,0,0.0664,2,2,1,0,D S,Villarreal,1,0.6016,0.9237,0.8954,2015
2497,Dani Ndi,15,749,1,1.9838,0,0.1703,13,7,2,0,M S,Sporting Gijon,1,1.9838,3.0247,1.1694,2015
2502,Claudio Beauvue,10,502,1,1.175,0,0.4533,11,5,1,0,F M S,Celta Vigo,1,1.175,1.5501,0.1361,2015
2509,Dimitri Foulquier,21,1520,1,0.6239,1,0.7743,6,11,5,0,D M S,Granada,1,0.6239,2.524,1.4591,2015
2525,Juankar,19,1247,1,1.7536,2,1.2429,15,15,1,0,D M S,Malaga,1,1.7536,4.0318,2.0913,2015
2538,Zakaria Bakkali,16,552,1,0.7182,3,2.3371,13,12,1,0,F M S,Valencia,1,0.7182,4.4442,1.8866,2015
2539,Jaume Costa,18,1542,1,0.4571,1,0.4387,4,6,8,0,D S,Villarreal,1,0.4571,1.5676,0.7804,2015
2572,Alexis,15,1350,1,0.116,0,0.2217,2,6,7,0,D,Getafe,1,0.116,2.5499,2.4014,2015
2588,Antolin Alcaraz,6,540,1,0.4319,0,0.0619,2,2,2,0,D,Las Palmas,1,0.4319,0.8601,0.849,2015
2591,Mikel Arruabarrena,6,55,1,0.8108,0,0.0,1,0,0,0,S,Eibar,1,0.8108,0.0,0.0,2015
2595,Adnane Tighadouini,10,386,1,0.8449,0,0.3188,15,5,0,0,F M S,Malaga,1,0.8449,1.0897,0.3824,2015
2600,Fontàs,7,540,1,0.2135,0,0.063,2,2,1,0,D S,Celta Vigo,1,0.2135,0.9336,0.9336,2015
2604,Vincenzo Rennella,6,189,1,0.9169,0,0.0884,5,1,1,0,F S,Real Betis,1,0.9169,0.3128,0.0,2015
177,Marcelo Díaz,14,984,0,0.414,1,0.3417,12,2,3,0,M S,Celta Vigo,0,0.414,5.0961,4.549,2015
575,Nordin Amrabat,13,1019,0,2.0689,1,2.5831,26,17,5,1,F M,Malaga,0,1.3257,4.5243,1.083,2015
949,Giedrius Arlauskis,3,226,0,0.0,0,0.0,0,0,0,0,GK,Espanyol,0,0.0,0.0265,0.0265,2015
962,José Ángel Crespo,9,718,0,0.0096,0,0.0,1,0,4,0,D,Rayo Vallecano,0,0.0096,0.7267,0.717,2015
1000,Federico Fazio,4,294,0,0.0188,0,0.0687,1,1,0,1,D,Sevilla,0,0.0188,0.167,0.167,2015
1108,Lucas Orban,10,793,0,0.0,0,0.0,0,0,5,1,D S,"Levante,Valencia",0,0.0,1.7723,1.7723,2015
1145,Rodrigo de Paul,9,523,0,0.7225,0,1.0487,10,16,3,0,F M S,Valencia,0,0.7225,2.4578,0.9503,2015
1164,Cristiano Biraghi,32,2828,0,0.2004,1,0.6893,11,16,8,1,D,Granada,0,0.2004,3.2858,2.8792,2015
1288,Dani Alves,29,2148,0,0.8846,4,3.3575,16,21,6,0,D S,Barcelona,0,0.8846,20.1437,17.2883,2015
1436,Sebastián Cristóforo,21,1456,0,0.1089,1,0.1496,3,6,5,0,M S,Sevilla,0,0.1089,5.8881,5.6827,2015
1445,Simone Verdi,9,287,0,0.2389,0,1.2307,6,7,2,0,M S,Eibar,0,0.2389,1.9956,1.0639,2015
